,BindingDB,Host,Guest,pH,Temp,SlogP,SMR,LabuteASA,TPSA,AMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumAtoms,Formal Charge,SlogP (#1),SMR (#1),LabuteASA (#1),TPSA (#1),AMW (#1),NumLipinskiHBA (#1),NumLipinskiHBD (#1),NumRotatableBonds (#1),NumAtoms (#1),delta_g0
91,3540_6,BDBM11,BDBM36203,6.9,25.0,0.9301,44.48100000000003,71.84692742932317,40.13,163.196,2.0,0.0,3.0,23.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.87
92,3530_18,BDBM11,BDBM36050,6.9,25.0,-0.35050000000000026,43.83870000000002,77.07453119400428,78.46000000000002,188.20299999999997,5.0,1.0,2.0,27.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.77
93,3539_42,BDBM11,BDBM36143,6.9,25.0,0.07469999999999999,41.43480000000002,70.27621906712257,60.36,165.168,3.0,1.0,3.0,21.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.7
94,3539_58,BDBM11,BDBM36073,6.9,25.0,1.1970999999999992,38.92510000000001,57.6279053720893,27.64,128.239,1.0,3.0,1.0,27.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.7
95,3530_44,BDBM11,BDBM36074,6.9,25.0,1.1970999999999992,38.92510000000001,57.6279053720893,27.64,128.239,1.0,3.0,1.0,27.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.35
96,3540_3,BDBM11,BDBM50240408,6.9,25.0,0.7066999999999999,33.765999999999984,55.884659566448974,40.13,129.179,2.0,0.0,5.0,22.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.282
97,3530_21,BDBM11,BDBM36053,6.9,25.0,-1.3780999999999992,45.25050000000002,81.8687649462003,98.69,204.202,6.0,2.0,3.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.27
98,3530_22,BDBM11,BDBM36054,6.9,25.0,-1.3780999999999992,45.25050000000002,81.8687649462003,98.69,204.202,6.0,2.0,3.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.03
99,3535_7,BDBM11,BDBM36147,7.2,25.0,0.6480000000000004,59.874400000000016,103.3703396713134,114.39999999999998,286.286,6.0,0.0,2.0,24.0,-2.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-15.0
100,3530_28,BDBM11,BDBM36060,6.9,25.0,1.1904,34.974000000000004,57.341634420607974,26.3,181.02900000000002,2.0,0.0,2.0,17.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.94
101,6_26,BDBM11,BDBM8,6.9,25.0,0.2822000000000001,30.481599999999986,49.146597950675385,40.46,116.15999999999998,2.0,2.0,0.0,20.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.92
102,3530_27,BDBM11,BDBM36059,6.9,25.0,1.1904,34.974000000000004,57.341634420607974,26.3,181.02900000000002,2.0,0.0,2.0,17.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.88
103,3530_85,BDBM11,BDBM36110,6.9,25.0,1.8221,53.90400000000004,84.59674938000066,27.69,196.24599999999998,3.0,0.0,6.0,30.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.88
104,3530_9,BDBM11,BDBM36041,6.9,25.0,1.6019999999999999,45.83800000000003,72.11243088256792,21.76,164.20399999999995,2.0,0.0,4.0,24.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.86
105,3530_10,BDBM11,BDBM36042,6.9,25.0,1.6019999999999999,45.83800000000003,72.11243088256792,21.76,164.20399999999995,2.0,0.0,4.0,24.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.8
106,3539_34,BDBM11,BDBM36115,6.9,25.0,1.2495999999999994,47.11310000000002,68.23106227409612,27.64,150.245,1.0,3.0,3.0,27.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.779000000000002
107,3530_30,BDBM11,BDBM36062,6.9,25.0,-0.14180000000000015,44.95200000000003,82.242890932131,66.43,197.21,4.0,0.0,1.0,27.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.72
108,3539_28,BDBM11,BDBM36061,6.9,25.0,-0.14180000000000015,44.95200000000003,82.242890932131,66.43,197.21,4.0,0.0,1.0,27.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.64
109,3539_20,BDBM11,BDBM36176,6.9,25.0,0.9213,24.47479999999999,37.98742208408277,20.23,86.134,1.0,1.0,0.0,16.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.37
110,3539_38,BDBM11,BDBM36026,6.9,25.0,0.36909999999999976,39.770000000000024,65.48198531492656,40.13,149.16899999999995,2.0,0.0,3.0,20.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.37
111,3530_65,BDBM11,BDBM36091,6.9,25.0,0.8404999999999995,46.19100000000002,89.45707886760876,49.36,233.165,3.0,0.0,3.0,24.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.2
112,3535_8,BDBM11,BDBM36150,7.2,25.0,-0.4478999999999995,67.83760000000001,124.99897568135404,171.59999999999997,365.34200000000016,9.0,0.0,3.0,27.0,-3.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.068
113,3530_87,BDBM11,BDBM36112,6.9,25.0,-0.33729999999999993,49.63670000000002,86.67185694248188,78.46,208.193,5.0,1.0,4.0,25.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-14.01
114,3539_54,BDBM11,BDBM36038,6.9,25.0,-0.8107000000000004,54.42250000000002,92.71748757956762,89.46000000000002,222.22,5.0,2.0,4.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.94
115,3530_39,BDBM11,BDBM36069,6.9,25.0,0.05119999999999991,54.23170000000002,93.03679905687851,78.46000000000002,222.22,5.0,1.0,4.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.9
116,3530_40,BDBM11,BDBM36070,6.9,25.0,0.05119999999999991,54.23170000000002,93.03679905687851,78.46000000000002,222.22,5.0,1.0,4.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.8
117,3530_25,BDBM11,BDBM36057,6.9,25.0,1.0097,30.04379999999999,46.495858728856746,20.23,153.019,1.0,1.0,2.0,15.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.7
118,3530_66,BDBM11,BDBM36092,6.9,25.0,0.8404999999999995,46.19100000000002,89.45707886760876,49.36,233.165,3.0,0.0,3.0,24.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.5
119,3530_26,BDBM11,BDBM36058,6.9,25.0,1.0097,30.04379999999999,46.495858728856746,20.23,153.019,1.0,1.0,2.0,15.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.31
120,3531_8,BDBM11,BDBM50043802,6.9,25.0,0.5239999999999998,57.05130000000002,92.71748757956762,86.63,223.228,5.0,3.0,4.0,29.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-13.021
121,3529_42,BDBM11,BDBM36009,6.9,24.85,0.5563999999999998,49.19060000000004,77.5931843109823,49.69,182.21900000000005,3.0,2.0,5.0,27.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.98
122,3531_7,BDBM11,BDBM50043820,6.9,25.0,0.5239999999999998,57.05130000000002,92.71748757956762,86.63,223.228,5.0,3.0,4.0,29.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.98
123,3530_5,BDBM11,BDBM36037,6.9,25.0,-0.8107000000000004,54.42250000000002,92.71748757956762,89.46000000000002,222.22,5.0,2.0,4.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.95
124,3530_11,BDBM11,BDBM36043,6.9,25.0,0.4538,53.100600000000036,88.06584050135659,58.92,210.229,4.0,2.0,3.0,29.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.91
125,3536_12,BDBM11,BDBM36160,6.9,25.0,1.5574,31.205799999999986,45.3581953520086,20.23,102.17699999999998,1.0,1.0,3.0,21.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.85
126,3531_9,BDBM11,BDBM36121,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,56.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.85
127,3530_12,BDBM11,BDBM36044,6.9,25.0,0.4538,53.100600000000036,88.06584050135659,58.92,210.229,4.0,2.0,3.0,29.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.8
128,3530_88,BDBM11,BDBM36113,6.9,25.0,0.05119999999999991,54.23170000000002,93.03679905687851,78.46000000000002,222.22,5.0,1.0,4.0,28.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.76
129,3539_36,BDBM11,BDBM36135,6.9,25.0,0.35851999999999995,35.5095,59.117043200529956,40.13,135.142,2.0,0.0,1.0,17.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.76
130,3529_79,BDBM11,BDBM36027,6.9,24.85,0.8610999999999995,42.518100000000025,61.866120159699506,27.64,136.218,1.0,3.0,3.0,24.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.728
131,3530_49,BDBM11,BDBM36079,6.9,25.0,-0.44576000000000016,90.77900000000004,159.86968060431468,132.86,384.34000000000015,8.0,0.0,7.0,44.0,-2.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.7
132,3539_40,BDBM11,BDBM36144,6.9,25.0,0.07469999999999999,41.434800000000024,70.27621906712257,60.36,165.16799999999995,3.0,1.0,3.0,21.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.69
133,3532_55,BDBM11,BDBM36130,6.9,25.0,3.3824,13.568000000000005,34.355936634923424,0.0,144.96200000000005,0.0,0.0,0.0,7.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.61
134,3531_10,BDBM11,BDBM36122,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,56.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.53
135,3529_82,BDBM11,BDBM36029,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.52
136,3530_50,BDBM11,BDBM36080,6.9,25.0,-0.44576000000000016,90.77900000000004,159.86968060431468,132.86,384.34000000000015,8.0,0.0,7.0,44.0,-2.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.435
137,3530_72,BDBM11,BDBM36097,6.9,25.0,0.9301,44.48100000000003,71.84692742932317,40.13,163.196,2.0,0.0,3.0,23.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.4
138,3530_71,BDBM11,BDBM36096,6.9,25.0,0.9301,44.48100000000003,71.84692742932317,40.13,163.196,2.0,0.0,3.0,23.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.27
139,3529_59,BDBM11,BDBM36019,6.9,24.85,0.4795999999999998,44.453100000000006,66.97966538920639,36.87000000000001,152.217,2.0,3.0,3.0,25.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.27
140,3529_65,BDBM11,BDBM36030,6.9,24.85,0.77942,42.63810000000001,61.8661201596995,27.64,136.21800000000002,1.0,3.0,2.0,24.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.25
141,3530_77,BDBM11,BDBM36102,6.9,25.0,-0.6601000000000004,41.159800000000025,70.27621906712257,60.36,165.16799999999995,3.0,1.0,3.0,21.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.07
142,3530_42,BDBM11,BDBM36072,6.9,25.0,0.2822000000000001,30.481599999999986,49.146597950675385,40.46,116.15999999999998,2.0,2.0,0.0,20.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.07
143,3530_14,BDBM11,BDBM36046,6.9,25.0,-0.08270000000000023,55.197400000000044,88.75236017757494,69.92,212.245,4.0,3.0,6.0,31.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.07
144,3530_41,BDBM11,BDBM36071,6.9,25.0,0.2822000000000001,30.481599999999986,49.146597950675385,40.46,116.15999999999998,2.0,2.0,0.0,20.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-12.03
145,3530_13,BDBM11,BDBM36045,6.9,25.0,-0.08270000000000023,55.197400000000044,88.75236017757494,69.92,212.245,4.0,3.0,6.0,31.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.97
146,3530_78,BDBM11,BDBM36103,6.9,25.0,-0.6601000000000004,41.159800000000025,70.27621906712257,60.36,165.16799999999995,3.0,1.0,3.0,21.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.97
147,3539_46,BDBM11,BDBM50067723,6.9,25.0,0.1765999999999997,39.56590000000002,60.29541179749889,47.87000000000001,138.18999999999997,2.0,4.0,2.0,22.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.81
148,3539_48,BDBM11,BDBM36034,6.9,25.0,-0.5163000000000004,52.75770000000002,87.92325382737161,69.22999999999999,206.221,4.0,1.0,4.0,27.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.8
149,3529_50,BDBM11,BDBM36014,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.78
150,3529_57,BDBM11,BDBM36018,6.9,24.85,0.4795999999999998,44.453100000000006,66.97966538920637,36.87000000000001,152.21699999999996,2.0,3.0,3.0,25.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.76
151,3529_63,BDBM11,BDBM36020,6.9,24.85,0.1851999999999998,46.11790000000002,71.77389914140241,57.10000000000001,168.21599999999998,3.0,4.0,3.0,26.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.681
152,3540_14,BDBM11,BDBM36187,6.9,25.0,1.1971,36.49209999999998,52.2687944112219,27.64,116.228,1.0,3.0,4.0,26.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.63
153,3530_61,BDBM11,BDBM36088,6.9,25.0,0.8929999999999998,43.41780000000003,70.59553054443344,46.53,166.176,3.0,1.0,2.0,22.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.61
154,3529_52,BDBM11,BDBM36015,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.6
155,3530_15,BDBM11,BDBM36047,6.9,25.0,-1.4363999999999992,47.781100000000016,82.3003633558428,77.0,195.218,4.0,3.0,5.0,27.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.47
156,3540_11,BDBM11,BDBM36186,6.9,25.0,-0.012400000000000409,41.70500000000003,70.59553054443344,49.36,165.168,3.0,0.0,3.0,21.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.4
157,3530_16,BDBM11,BDBM36048,6.9,25.0,-1.4363999999999992,47.781100000000016,82.3003633558428,77.0,195.218,4.0,3.0,5.0,27.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.34
158,3529_81,BDBM11,BDBM36028,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.33
159,3530_59,BDBM11,BDBM36087,6.9,25.0,0.8929999999999998,43.41780000000003,70.59553054443344,46.53,166.176,3.0,1.0,2.0,22.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.29
160,3540_13,BDBM11,BDBM36140,6.9,25.0,0.8086000000000002,31.89709999999999,45.90385229682529,27.64,102.201,1.0,3.0,4.0,23.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.29
161,3530_76,BDBM11,BDBM36101,6.9,25.0,0.7122999999999999,38.487600000000015,59.74975485268219,40.46,138.166,2.0,2.0,2.0,20.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.23
162,3530_75,BDBM11,BDBM36100,6.9,25.0,0.7122999999999999,38.487600000000015,59.74975485268219,40.46,138.166,2.0,2.0,2.0,20.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.11
163,3530_1,BDBM11,BDBM36033,6.9,25.0,-0.5163000000000004,52.75770000000002,87.92325382737161,69.22999999999999,206.221,4.0,1.0,4.0,27.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.1
164,3529_71,BDBM11,BDBM36022,6.9,24.85,-0.3324999999999998,40.82170000000002,65.08964554969491,68.10000000000001,154.189,3.0,5.0,2.0,23.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.04
165,3535_9,BDBM11,BDBM36151,7.2,25.0,1.3261000000000005,56.32360000000002,87.0815943582855,83.22,222.245,4.0,2.0,1.0,23.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.01
166,3540_2,BDBM11,BDBM36174,6.9,25.0,0.3166,29.148999999999987,49.519717452052355,40.13,115.152,2.0,0.0,4.0,19.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-11.01
167,3529_75,BDBM11,BDBM36024,6.9,24.85,-0.3811999999999995,45.78300000000002,71.66455915068686,57.07000000000001,168.21599999999995,3.0,4.0,3.0,26.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.95
168,3540_9,BDBM11,BDBM36134,6.9,25.0,0.28742,39.890000000000015,65.48198531492656,40.13,149.16899999999998,2.0,0.0,2.0,20.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.95
169,3529_47,BDBM11,BDBM36012,6.9,24.85,0.4881999999999999,51.00510000000002,78.45815273310987,46.1,182.243,3.0,3.0,4.0,29.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.93
170,3529_69,BDBM11,BDBM36021,6.9,24.85,-0.3325,40.82170000000002,65.08964554969491,68.10000000000001,154.189,3.0,5.0,2.0,23.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.89
171,3540_10,BDBM11,BDBM36185,6.9,25.0,-0.012400000000000409,41.70500000000003,70.59553054443344,49.36,165.16799999999995,3.0,0.0,3.0,21.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.886
172,3530_80,BDBM11,BDBM36105,6.9,25.0,0.5399999999999999,39.864000000000026,65.48198531492656,40.13,149.16899999999995,2.0,0.0,2.0,20.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.86
173,3530_79,BDBM11,BDBM36104,6.9,25.0,0.5399999999999999,39.864000000000026,65.48198531492656,40.13,149.16899999999995,2.0,0.0,2.0,20.0,-1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.844
174,3536_11,BDBM11,BDBM36159,6.9,25.0,1.1673,26.588799999999992,38.99325323761199,20.23,88.14999999999998,1.0,1.0,2.0,18.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.84
175,3530_45,BDBM11,BDBM36075,6.9,25.0,-1.0626000000000009,81.30500000000005,147.13979637552146,132.86,356.28600000000006,8.0,0.0,7.0,38.0,-2.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.802
176,3536_10,BDBM11,BDBM36158,6.9,25.0,1.1673,26.588799999999992,38.99325323761199,20.23,88.14999999999998,1.0,1.0,2.0,18.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.8
177,3529_45,BDBM11,BDBM50049797,6.9,24.85,-0.11780000000000017,41.230700000000034,65.08964554969491,68.10000000000001,154.189,3.0,5.0,2.0,23.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.78
178,3529_41,BDBM11,BDBM36032,6.9,24.85,0.05320000000000047,42.31350000000001,60.841068742315606,53.66,137.20600000000002,2.0,5.0,2.0,23.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.76
179,3539_44,BDBM11,BDBM36023,6.9,25.0,0.4709999999999997,37.901100000000014,55.501178045302886,27.64,122.19099999999996,1.0,3.0,2.0,21.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.74
180,3529_67,BDBM11,BDBM36031,6.9,24.85,0.4222999999999999,42.862400000000015,62.076091646294834,16.61,136.218,1.0,2.0,3.0,24.0,1.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.71
181,6_28,BDBM11,BDBM10,6.9,25.0,0.28650000000000003,26.86069999999999,42.90457261553856,29.1,99.133,2.0,1.0,0.0,16.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.7
182,3530_32,BDBM11,BDBM36064,6.9,25.0,-1.071299999999999,44.62600000000002,82.92941060834937,80.25999999999998,198.218,4.0,0.0,2.0,28.0,-2.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.7
183,3530_86,BDBM11,BDBM36111,6.9,25.0,0.7637,25.49679999999999,40.13091661446014,20.23,138.99200000000002,1.0,1.0,2.0,12.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.58
184,3530_46,BDBM11,BDBM36076,6.9,25.0,-1.0626000000000009,81.30500000000005,147.13979637552146,132.86,356.28600000000006,8.0,0.0,7.0,38.0,-2.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,147.0,-10.58
